,species,kind,spot,cpgi1,cpgi2,prdm9,crossover,cpgi1_cond,cpgi2_cond,prdm9_cond,crossover_cond
253,corn,211,hotspots,0.034724270126806255,0.09870263895031697,0.1001031991744066,0.0010076738237345942,0.03445534057778956,0.09724430312665606,0.09894438317315267,0.0013205678441729944
254,corn,212,coldspots,0.045930404010616335,0.1188264779596049,0.10084033613445378,0.0014727540500736377,0.04419388284085018,0.1190722985229334,0.09857676154923005,0.001700886891021747
255,corn,212,hotspots,0.035240342081981714,0.09693351024620374,0.09826035677428867,0.0007751337105650725,0.03591306652531143,0.10188129305776365,0.09516306916653537,0.00115549686365137
256,corn,213,coldspots,0.047626069006192866,0.11661506707946337,0.10526315789473684,0.0013952406790171303,0.047952306894764124,0.11570355014252397,0.10685954269715352,0.0009719353662981412
257,corn,213,hotspots,0.036641108817457975,0.10039805395842548,0.09929234851835471,0.001240213936904116,0.037370792472833286,0.10188129305776365,0.09736883567039546,0.0013205678441729944
258,corn,214,coldspots,0.04327631966971395,0.11455108359133127,0.10120890461447737,0.0010851871947911015,0.04315707620528771,0.11699922259652759,0.10277648156789547,0.0004859676831490706
259,corn,214,hotspots,0.0390002948982601,0.09988205808639246,0.09737579242223206,0.0010076738237345942,0.03896103896103896,0.09790673025967143,0.09437529541515677,0.0008253549026081215
260,corn,215,coldspots,0.04423473901503981,0.1197110423116615,0.10312546071060003,0.0016277807921866521,0.04419388284085018,0.12282974863954392,0.10230984601026598,0.0012149192078726764
261,corn,215,hotspots,0.03435564730168092,0.09531180893409996,0.10224089635854341,0.0009301604526780869,0.03432282003710575,0.09419713831478538,0.10115014967701276,0.0008253549026081215
262,corn,216,coldspots,0.05013270421704512,0.1172047766475011,0.10283060592658116,0.0013177273079606232,0.04769310523587351,0.11505571391552216,0.10289314045730284,0.001336411128659944
263,corn,216,hotspots,0.03700973164258331,0.09553295002211411,0.09781807459826036,0.0019378342764126812,0.03816591571693612,0.09803921568627451,0.09642350716874114,0.001650709805216243
264,corn,217,coldspots,0.046225302270716605,0.11462479728733599,0.09958720330237358,0.0010851871947911015,0.04678589942975635,0.11583311738792433,0.10207652823145123,0.0009719353662981412
265,corn,217,hotspots,0.03479799469183132,0.09722836503022261,0.09811292938227922,0.0009301604526780869,0.036575669228730456,0.0960519342872284,0.09169686466046952,0.00115549686365137
266,corn,218,coldspots,0.0460041285756414,0.11514079315936901,0.10415745245466608,0.0011627005658476088,0.045489891135303266,0.11388960870691889,0.10230984601026598,0.0010934272870854087
267,corn,218,hotspots,0.03641993512238278,0.10098776352646321,0.10201975527052927,0.0005425935973955507,0.03591306652531143,0.1030736618971913,0.09736883567039546,0.0001650709805216243
268,corn,219,coldspots,0.04504570923031554,0.11042311661506708,0.10150375939849623,0.0010851871947911015,0.04406428201140487,0.1103912930811091,0.10277648156789547,0.0008504434455108735
269,corn,219,hotspots,0.03715718077263344,0.09685979655019902,0.09641751437417072,0.0010851871947911015,0.036575669228730456,0.0940646528881823,0.09122420040964235,0.00115549686365137
270,corn,22,coldspots,0.04209672662931289,0.11278195488721804,0.09943977591036414,0.0009301604526780869,0.04173146708138932,0.11712878984192795,0.101376574895007,0.0006074596039363382
271,corn,22,hotspots,0.03605131229725744,0.09929234851835471,0.09700722394220847,0.0010851871947911015,0.03511794328120859,0.09618441971383147,0.09500551441625965,0.0006602839220864972
272,corn,220,coldspots,0.048142140961368325,0.1155093616393926,0.10769570986289252,0.0011627005658476088,0.04341627786417833,0.10857735164550401,0.10627624825011665,0.0010934272870854087
273,corn,220,hotspots,0.034281922736655854,0.10032434026242076,0.09789178829426508,0.0008526470816215797,0.03511794328120859,0.09936406995230525,0.09201197416102096,0.0008253549026081215
274,corn,221,coldspots,0.047331170746092596,0.11617278490343506,0.10187232787851982,0.0011627005658476088,0.04769310523587351,0.11531484840632288,0.10300979934671022,0.0004859676831490706
275,corn,221,hotspots,0.03420819817163079,0.09376382131800089,0.09958720330237358,0.0010851871947911015,0.033130135170951494,0.09724430312665606,0.09406018591460533,0.0013205678441729944
276,corn,222,coldspots,0.04563550575051607,0.118015627303553,0.09951348960636887,0.0013952406790171303,0.04704510108864697,0.1211453744493392,0.09799346710219319,0.0010934272870854087
277,corn,222,hotspots,0.03546151577705692,0.10106147722246793,0.09627008698216129,0.0013952406790171303,0.03644314868804665,0.10453100158982512,0.09264219316212384,0.001650709805216243
278,corn,223,coldspots,0.04121203184901209,0.11359280554326993,0.10084033613445378,0.0016277807921866521,0.04082426127527216,0.11518528116092251,0.10195986934204386,0.001336411128659944
279,corn,223,hotspots,0.03538779121203185,0.09678608285419431,0.09862892525431226,0.0008526470816215797,0.03564802544394381,0.0965818759936407,0.09799905467149835,0.0003301419610432486
280,corn,224,coldspots,0.04615157770569154,0.11904761904761904,0.10179861418251511,0.0008526470816215797,0.0460082944530845,0.12127494169473957,0.10102659822678488,0.0008504434455108735
281,corn,224,hotspots,0.03509289295193158,0.09479581306206693,0.09870263895031697,0.0013952406790171303,0.037900874635568516,0.09817170111287758,0.09957460217425555,0.0003301419610432486
282,corn,225,coldspots,0.0453406074904158,0.11639392599144921,0.09752321981424149,0.0009301604526780869,0.04652669777086573,0.11842446229593159,0.09647690153989734,0.0007289515247236059
283,corn,225,hotspots,0.0385579475081097,0.09752321981424149,0.09929234851835471,0.0010851871947911015,0.036840710310098064,0.0951245363010069,0.09784149992122262,0.0013205678441729944
284,corn,226,coldspots,0.044161014450014746,0.10909627008698217,0.10253575114256229,0.0010851871947911015,0.04302747537584241,0.10702254470069966,0.1009099393373775,0.0009719353662981412
285,corn,226,hotspots,0.03619876142730758,0.09612265959015186,0.09479581306206693,0.0013952406790171303,0.03670818976941426,0.09432962374138845,0.09295730266267528,0.0004952129415648729
286,corn,227,coldspots,0.04784724270126806,0.11447736989532656,0.10150375939849623,0.0011627005658476088,0.044971487817522034,0.1089660533817051,0.1052263182454503,0.0008504434455108735
287,corn,227,hotspots,0.03671483338248304,0.09568037741412354,0.10039805395842548,0.0008526470816215797,0.03697323085078187,0.09379968203497616,0.09925949267370411,0.0003301419610432486
288,corn,228,coldspots,0.04423473901503981,0.11772077251953413,0.10378888397464249,0.0017828075342996668,0.046267496111975115,0.12010883648613631,0.1034764349043397,0.0018223788118090147
289,corn,228,hotspots,0.03538779121203185,0.09656494176618016,0.10187232787851982,0.0013177273079606232,0.032997614630267694,0.09578696343402225,0.10083504017646132,0.0013205678441729944
290,corn,229,coldspots,0.04475081097021528,0.11838419578357659,0.10474716202270382,0.0009301604526780869,0.04432348367029549,0.11959056750453485,0.10697620158656089,0.0012149192078726764
291,corn,229,hotspots,0.03826304924800944,0.10622143594279818,0.10268317853457172,0.0010851871947911015,0.037370792472833286,0.10347111817700053,0.09862927367260123,0.0009904258831297458
292,corn,23,coldspots,0.04570923031554114,0.11307680967123691,0.09980834439038773,0.0013952406790171303,0.045878693623639194,0.11181653278051308,0.09986000933271115,0.001336411128659944
293,corn,23,hotspots,0.035830138602182246,0.09708093763821318,0.0959015185021377,0.0008526470816215797,0.03578054598462762,0.09366719660837308,0.09862927367260123,0.0009904258831297458
294,corn,230,coldspots,0.0475523444411678,0.12000589709568038,0.10120890461447737,0.0006976203395085652,0.04834110938310005,0.12490282456594973,0.1052263182454503,0.0002429838415745353
295,corn,230,hotspots,0.03597758773223238,0.09685979655019902,0.09767064720625092,0.0011627005658476088,0.036575669228730456,0.09843667196608373,0.09799905467149835,0.0009904258831297458
296,corn,231,coldspots,0.04526688292539074,0.11543564794338788,0.10098776352646321,0.001240213936904116,0.0428978745463971,0.11699922259652759,0.1039430704619692,0.0014579030494472117
297,corn,231,hotspots,0.03435564730168092,0.096343800678166,0.10076662243844907,0.0005425935973955507,0.03578054598462762,0.09697933227344992,0.09973215692453127,0.0004952129415648729
298,corn,232,coldspots,0.04158065467413742,0.11374023293527938,0.09907120743034056,0.001240213936904116,0.04095386210471747,0.11544441565172324,0.09927671488567429,0.0008504434455108735
299,corn,232,hotspots,0.03774697729283397,0.09575409111012827,0.10201975527052927,0.0010851871947911015,0.037503313013517094,0.09737678855325914,0.10115014967701276,0.00115549686365137
300,corn,233,coldspots,0.04526688292539074,0.11602535751142562,0.10364145658263306,0.0008526470816215797,0.047174701918092275,0.11544441565172324,0.1052263182454503,0.0009719353662981412
301,corn,233,hotspots,0.03848422294308464,0.0975969335102462,0.10187232787851982,0.0007751337105650725,0.037503313013517094,0.09631690514043455,0.09279974791239956,0.0004952129415648729
302,corn,234,coldspots,0.04681509879091714,0.11912133274362377,0.10128261831048209,0.0014727540500736377,0.04924831518921721,0.12192277792174139,0.09671021931871208,0.0015793949702344794
303,corn,234,hotspots,0.03686228251253318,0.0971546513342179,0.09995577178239717,0.0009301604526780869,0.036840710310098064,0.10108638049814521,0.09941704742397983,0.00115549686365137
304,corn,235,coldspots,0.04548805662046594,0.1150670794633643,0.10474716202270382,0.001240213936904116,0.0444530844997408,0.11181653278051308,0.10487634157722818,0.001336411128659944
305,corn,235,hotspots,0.0390002948982601,0.10069290874244434,0.09722836503022261,0.0009301604526780869,0.04041876490856083,0.10214626391096979,0.09453285016543249,0.00115549686365137
306,corn,236,coldspots,0.044824535535240344,0.1146985109833407,0.10224089635854341,0.0010851871947911015,0.04691550025920166,0.11855402954133196,0.10277648156789547,0.0008504434455108735
307,corn,236,hotspots,0.03892657033323503,0.09943977591036414,0.10415745245466608,0.0010851871947911015,0.03869599787967135,0.0990990990990991,0.09957460217425555,0.0006602839220864972
308,corn,237,coldspots,0.04563550575051607,0.11462479728733599,0.1029780333185906,0.0011627005658476088,0.045360290305857955,0.11738792433272868,0.10102659822678488,0.0010934272870854087
309,corn,237,hotspots,0.036936007077558244,0.09862892525431226,0.09730207872622733,0.0011627005658476088,0.037370792472833286,0.09989401165871754,0.09374507641405389,0.0018157807857378673
310,corn,238,coldspots,0.04430846358006488,0.11374023293527938,0.10054548135043491,0.001550267421130145,0.044582685329186106,0.11531484840632288,0.10184321045263649,0.0014579030494472117
311,corn,238,hotspots,0.03597758773223238,0.09929234851835471,0.09774436090225563,0.0013952406790171303,0.03670818976941426,0.09923158452570217,0.10036237592563416,0.0014856388246946186
312,corn,239,coldspots,0.046372751400766736,0.11558307533539731,0.10076662243844907,0.0010851871947911015,0.04782270606531882,0.11855402954133196,0.10300979934671022,0.0004859676831490706
313,corn,239,hotspots,0.03450309643173105,0.09523809523809523,0.09656494176618016,0.0007751337105650725,0.032997614630267694,0.09340222575516693,0.08838821490467938,0.0004952129415648729
314,corn,24,coldspots,0.04312887053966381,0.11130768096712369,0.0996609169983783,0.0010076738237345942,0.04574909279419388,0.1145374449339207,0.10125991600559962,0.0010934272870854087
315,corn,24,hotspots,0.036936007077558244,0.10113519091847266,0.10268317853457172,0.0010076738237345942,0.037370792472833286,0.10400105988341282,0.09721128092011974,0.0004952129415648729
316,corn,240,coldspots,0.04342376879976408,0.1134453781512605,0.10305174701459531,0.0009301604526780869,0.04432348367029549,0.11479657942472143,0.10475968268782081,0.0012149192078726764
317,corn,240,hotspots,0.04268652314951342,0.10084033613445378,0.10238832375055286,0.001550267421130145,0.04598462761728068,0.10148383677795443,0.10004726642508271,0.0018157807857378673
318,corn,241,coldspots,0.04349749336478915,0.11020197552705292,0.10179861418251511,0.0010076738237345942,0.0444530844997408,0.11570355014252397,0.09589360709286048,0.0006074596039363382
319,corn,241,hotspots,0.03700973164258331,0.0950906678460858,0.09627008698216129,0.0011627005658476088,0.03869599787967135,0.09923158452570217,0.09721128092011974,0.0009904258831297458
320,corn,242,coldspots,0.045782954880566204,0.11521450685537372,0.10437859354268023,0.0013952406790171303,0.044582685329186106,0.11635138636952579,0.10417638824078394,0.001336411128659944
321,corn,242,hotspots,0.03339722795635506,0.09700722394220847,0.10061919504643962,0.001240213936904116,0.03445534057778956,0.09777424483306836,0.09579328816763825,0.0014856388246946186
322,corn,243,coldspots,0.04423473901503981,0.11086539879109539,0.10120890461447737,0.0011627005658476088,0.047174701918092275,0.11401917595231925,0.10207652823145123,0.0010934272870854087
323,corn,243,hotspots,0.035682689472132115,0.09597523219814241,0.09936606221435942,0.000620106968452058,0.037503313013517094,0.09896661367249603,0.09516306916653537,0.0003301419610432486
324,corn,244,coldspots,0.04349749336478915,0.11491965207135486,0.10378888397464249,0.001240213936904116,0.04212026956972525,0.1149261466701218,0.10102659822678488,0.0012149192078726764
325,corn,244,hotspots,0.033176054261279855,0.10002948547840189,0.10187232787851982,0.001240213936904116,0.03366021733368672,0.10068892421833599,0.10508901843390578,0.0019808517662594917
326,corn,245,coldspots,0.04379239162488941,0.11536193424738317,0.1034203154946189,0.0011627005658476088,0.04302747537584241,0.11479657942472143,0.10440970601959869,0.0009719353662981412
327,corn,245,hotspots,0.0381156001179593,0.09892378003833112,0.102609464838567,0.0010076738237345942,0.03829843625761993,0.10042395336512984,0.09642350716874114,0.0008253549026081215
328,corn,246,coldspots,0.0464464759657918,0.11602535751142562,0.10120890461447737,0.0013952406790171303,0.04471228615863142,0.11570355014252397,0.10370975268315445,0.0009719353662981412
329,corn,246,hotspots,0.038336773813034505,0.09877635264632169,0.10150375939849623,0.0006976203395085652,0.037900874635568516,0.10015898251192369,0.10115014967701276,0.0004952129415648729
330,corn,247,coldspots,0.047183721616042465,0.11779448621553884,0.10305174701459531,0.001550267421130145,0.04847071021254536,0.12036797097693704,0.10254316378908072,0.0009719353662981412
331,corn,247,hotspots,0.035682689472132115,0.09346896653398201,0.09744950611823677,0.0005425935973955507,0.03511794328120859,0.09366719660837308,0.09027887190798803,0.0008253549026081215
332,corn,248,coldspots,0.04224417575936302,0.11698363555948696,0.10408373875866136,0.0014727540500736377,0.04121306376360809,0.1135009069707178,0.1052263182454503,0.0018223788118090147
333,corn,248,hotspots,0.035830138602182246,0.09803921568627451,0.09310039805395842,0.0006976203395085652,0.036840710310098064,0.10068892421833599,0.0915393099101938,0.0006602839220864972
334,corn,249,coldspots,0.0468888233559422,0.11514079315936901,0.10032434026242076,0.001240213936904116,0.046397096941420427,0.11311220523451672,0.10324311712552496,0.001336411128659944
335,corn,249,hotspots,0.035240342081981714,0.09494324045407637,0.10157747309450096,0.0013177273079606232,0.03445534057778956,0.09697933227344992,0.09847171892232551,0.0009904258831297458
336,corn,25,coldspots,0.045414332055440876,0.11668878077546808,0.10246203744655757,0.0017828075342996668,0.04678589942975635,0.11868359678673232,0.10300979934671022,0.001700886891021747
337,corn,25,hotspots,0.040401061633736364,0.1017249004865104,0.1009140498304585,0.0010076738237345942,0.04015372382719321,0.10267620561738208,0.1014652591775642,0.00115549686365137
338,corn,250,coldspots,0.04438218814508994,0.1150670794633643,0.09870263895031697,0.0016277807921866521,0.046267496111975115,0.11505571391552216,0.09799346710219319,0.001700886891021747
339,corn,250,hotspots,0.035240342081981714,0.0975969335102462,0.09781807459826036,0.0011627005658476088,0.0353829843625762,0.0965818759936407,0.09406018591460533,0.0008253549026081215
340,corn,251,coldspots,0.0468888233559422,0.11646763968745392,0.09862892525431226,0.0010851871947911015,0.049896319336443756,0.1204975382223374,0.10277648156789547,0.0009719353662981412
341,corn,251,hotspots,0.03678855794750811,0.09545923632610939,0.09907120743034056,0.0007751337105650725,0.036575669228730456,0.09326974032856386,0.09910193792342839,0.0006602839220864972
342,corn,252,coldspots,0.046077853140666473,0.1188264779596049,0.09929234851835471,0.0010076738237345942,0.04432348367029549,0.11997926924073594,0.1039430704619692,0.0009719353662981412
343,corn,252,hotspots,0.03641993512238278,0.09826035677428867,0.09921863482235,0.0007751337105650725,0.03644314868804665,0.09631690514043455,0.09941704742397983,0.0006602839220864972
344,corn,253,coldspots,0.04792096726629313,0.11904761904761904,0.09973463069438301,0.0013952406790171303,0.04847071021254536,0.12127494169473957,0.101376574895007,0.0009719353662981412
345,corn,253,hotspots,0.03678855794750811,0.09553295002211411,0.09892378003833112,0.0010076738237345942,0.03670818976941426,0.09366719660837308,0.09437529541515677,0.00115549686365137
346,corn,254,coldspots,0.0468888233559422,0.11602535751142562,0.10039805395842548,0.0017828075342996668,0.04561949196474858,0.11622181912412542,0.10324311712552496,0.001700886891021747
347,corn,254,hotspots,0.03981126511353583,0.10002948547840189,0.09582780480613298,0.0009301604526780869,0.038563477338987545,0.09936406995230525,0.0923270836615724,0.0004952129415648729
348,corn,255,coldspots,0.04128575641403716,0.11337166445525579,0.10445230723868494,0.0007751337105650725,0.03939865215137377,0.11220523451671417,0.10685954269715352,0.0008504434455108735
349,corn,255,hotspots,0.0387791212031849,0.102609464838567,0.09921863482235,0.0009301604526780869,0.03962364166445799,0.10280869104398516,0.09342996691350244,0.0008253549026081215
350,corn,256,coldspots,0.04629902683574167,0.11197110423116616,0.1038625976706472,0.001240213936904116,0.04730430274753759,0.11440787768852034,0.1052263182454503,0.0009719353662981412
351,corn,256,hotspots,0.03848422294308464,0.10312546071060003,0.09818664307828394,0.001240213936904116,0.03670818976941426,0.0996290408055114,0.09563573341736253,0.0004952129415648729
352,corn,257,coldspots,0.04460336184016514,0.11587793011941619,0.10327288810260947,0.0014727540500736377,0.0428978745463971,0.11635138636952579,0.10324311712552496,0.0014579030494472117
353,corn,257,hotspots,0.038041875552934236,0.09899749373433583,0.09774436090225563,0.000620106968452058,0.0353829843625762,0.09724430312665606,0.09941704742397983,0.0006602839220864972
354,corn,258,coldspots,0.04570923031554114,0.11587793011941619,0.10194604157452454,0.0010851871947911015,0.045878693623639194,0.1190722985229334,0.10289314045730284,0.0008504434455108735
355,corn,258,hotspots,0.035682689472132115,0.0996609169983783,0.10290431962258588,0.001240213936904116,0.0332626557116353,0.09989401165871754,0.09752639042067118,0.0008253549026081215
356,corn,259,coldspots,0.046667649660867,0.11536193424738317,0.1034203154946189,0.0008526470816215797,0.04743390357698289,0.11816532780513087,0.10534297713485767,0.0007289515247236059
357,corn,259,hotspots,0.038041875552934236,0.09575409111012827,0.09781807459826036,0.0014727540500736377,0.03843095679830374,0.09578696343402225,0.09484795966598393,0.0013205678441729944
358,corn,26,coldspots,0.0471099970510174,0.11403508771929824,0.105484298982751,0.0010076738237345942,0.04860031104199067,0.11842446229593159,0.10125991600559962,0.0006074596039363382
359,corn,26,hotspots,0.034871719256856386,0.09737579242223206,0.0971546513342179,0.0011627005658476088,0.034852902199840975,0.09843667196608373,0.09374507641405389,0.00115549686365137
360,corn,260,coldspots,0.042612798584488354,0.11197110423116616,0.09553295002211411,0.0017052941632431594,0.0428978745463971,0.11220523451671417,0.0957769482034531,0.0014579030494472117
361,corn,260,hotspots,0.03354467708640519,0.09545923632610939,0.09899749373433583,0.0008526470816215797,0.033527696793002916,0.09194488606253312,0.10130770442728848,0.0008253549026081215
362,corn,261,coldspots,0.04445591271011501,0.11646763968745392,0.10378888397464249,0.0009301604526780869,0.043675479523068945,0.1190722985229334,0.10464302379841343,0.0009719353662981412
363,corn,261,hotspots,0.03841049837805957,0.10430487984667551,0.09663865546218488,0.001240213936904116,0.04028624436787702,0.10757816640169582,0.09185441941074524,0.00115549686365137
364,corn,262,coldspots,0.045119433795340606,0.11565678903140203,0.10224089635854341,0.0010851871947911015,0.04743390357698289,0.12010883648613631,0.10370975268315445,0.001336411128659944
365,corn,262,hotspots,0.03678855794750811,0.09744950611823677,0.09958720330237358,0.0010851871947911015,0.03578054598462762,0.09618441971383147,0.09673861666929258,0.0013205678441729944
366,corn,263,coldspots,0.04393984075493955,0.11455108359133127,0.09936606221435942,0.0007751337105650725,0.04263867288750648,0.1135009069707178,0.09892673821745217,0.0008504434455108735
367,corn,263,hotspots,0.03686228251253318,0.09870263895031697,0.10187232787851982,0.0010076738237345942,0.038033395176252316,0.0985691573926868,0.0961083976681897,0.0013205678441729944
368,corn,264,coldspots,0.04629902683574167,0.11897390535161433,0.10305174701459531,0.0017052941632431594,0.04769310523587351,0.12542109354755118,0.09986000933271115,0.001700886891021747
369,corn,264,hotspots,0.03686228251253318,0.09700722394220847,0.09980834439038773,0.0008526470816215797,0.03511794328120859,0.09843667196608373,0.0961083976681897,0.0008253549026081215
370,corn,265,coldspots,0.044013565319964615,0.11956361491965208,0.1009140498304585,0.0013952406790171303,0.04523068947641265,0.12127494169473957,0.1009099393373775,0.0014579030494472117
371,corn,265,hotspots,0.034429371866705985,0.09346896653398201,0.10120890461447737,0.0010851871947911015,0.0332626557116353,0.09273979862215156,0.10004726642508271,0.0008253549026081215
372,corn,266,coldspots,0.048437039221468595,0.11860533687159074,0.0979655019902698,0.0013177273079606232,0.04769310523587351,0.1149261466701218,0.09846010265982268,0.0008504434455108735
373,corn,266,hotspots,0.03516661751695665,0.0996609169983783,0.10143004570249152,0.0010076738237345942,0.0332626557116353,0.09366719660837308,0.09579328816763825,0.0008253549026081215
374,corn,267,coldspots,0.04548805662046594,0.1155093616393926,0.1009140498304585,0.000620106968452058,0.04561949196474858,0.11738792433272868,0.09892673821745217,0.0004859676831490706
375,corn,267,hotspots,0.03656738425243291,0.09877635264632169,0.09612265959015186,0.0011627005658476088,0.03670818976941426,0.10029146793852677,0.0915393099101938,0.001650709805216243
376,corn,268,coldspots,0.043571217929814214,0.11337166445525579,0.09943977591036414,0.0017052941632431594,0.045360290305857955,0.111427831044312,0.10184321045263649,0.0018223788118090147
377,corn,268,hotspots,0.0381156001179593,0.1013563320064868,0.10157747309450096,0.0010076738237345942,0.03829843625761993,0.10439851616322204,0.09358752166377816,0.0006602839220864972
378,corn,269,coldspots,0.0471099970510174,0.11661506707946337,0.10371517027863777,0.0010076738237345942,0.04652669777086573,0.11622181912412542,0.10534297713485767,0.0008504434455108735
379,corn,269,hotspots,0.036493659687407844,0.09951348960636887,0.10143004570249152,0.0007751337105650725,0.03949112112377418,0.10227874933757286,0.09642350716874114,0.0008253549026081215
380,corn,27,coldspots,0.04253907401946329,0.11263452749520861,0.10283060592658116,0.001240213936904116,0.044582685329186106,0.11103912930811091,0.1034764349043397,0.001336411128659944
381,corn,27,hotspots,0.036125036862282515,0.09722836503022261,0.09708093763821318,0.0013952406790171303,0.036178107606679034,0.09830418653948066,0.09547817866708681,0.00115549686365137
382,corn,270,coldspots,0.0453406074904158,0.11860533687159074,0.10039805395842548,0.0010076738237345942,0.0444530844997408,0.11881316403213267,0.10102659822678488,0.0007289515247236059
383,corn,270,hotspots,0.0392214685933353,0.0979655019902698,0.09995577178239717,0.0009301604526780869,0.03896103896103896,0.09724430312665606,0.09500551441625965,0.0008253549026081215
384,corn,271,coldspots,0.04504570923031554,0.11963732861565679,0.10268317853457172,0.001240213936904116,0.04561949196474858,0.1204975382223374,0.1021931871208586,0.0009719353662981412
385,corn,271,hotspots,0.04091713358891182,0.09693351024620374,0.10061919504643962,0.0010851871947911015,0.04015372382719321,0.09883412824589295,0.09721128092011974,0.00115549686365137
386,corn,272,coldspots,0.04792096726629313,0.11646763968745392,0.10319917440660474,0.0009301604526780869,0.045878693623639194,0.11868359678673232,0.10172655156322911,0.0006074596039363382
387,corn,272,hotspots,0.035830138602182246,0.09789178829426508,0.09803921568627451,0.001240213936904116,0.037370792472833286,0.09724430312665606,0.09358752166377816,0.0009904258831297458
388,corn,273,coldspots,0.04792096726629313,0.11742591773551526,0.10194604157452454,0.0011627005658476088,0.04730430274753759,0.11816532780513087,0.10312645823611759,0.0012149192078726764
389,corn,273,hotspots,0.037452079032733704,0.10128261831048209,0.09730207872622733,0.0008526470816215797,0.03896103896103896,0.10320614732379438,0.09106664565936663,0.0009904258831297458
390,corn,274,coldspots,0.04438218814508994,0.11263452749520861,0.10032434026242076,0.0010076738237345942,0.042379471228615864,0.1135009069707178,0.09682687820811946,0.0012149192078726764
391,corn,274,hotspots,0.03590386316720731,0.09376382131800089,0.10253575114256229,0.0009301604526780869,0.03458786111847336,0.09485956544780075,0.10162281392783992,0.0
392,corn,275,coldspots,0.044529637275140074,0.1150670794633643,0.09929234851835471,0.0011627005658476088,0.04613789528252981,0.11855402954133196,0.09974335044330378,0.001336411128659944
393,corn,275,hotspots,0.03605131229725744,0.09435353088603862,0.09744950611823677,0.0017052941632431594,0.03591306652531143,0.09485956544780075,0.09910193792342839,0.001650709805216243
394,corn,276,coldspots,0.0453406074904158,0.11639392599144921,0.10445230723868494,0.001550267421130145,0.0460082944530845,0.12295931588494428,0.10440970601959869,0.001336411128659944
395,corn,276,hotspots,0.038705396638159834,0.09789178829426508,0.10157747309450096,0.001240213936904116,0.039226080042406575,0.09631690514043455,0.09862927367260123,0.0008253549026081215
396,corn,277,coldspots,0.04629902683574167,0.11624649859943978,0.09907120743034056,0.0010076738237345942,0.04574909279419388,0.11609225187872506,0.10067662155856276,0.001336411128659944
397,corn,277,hotspots,0.037525803597758776,0.10025062656641603,0.09943977591036414,0.0017052941632431594,0.035515504903260005,0.1036036036036036,0.09295730266267528,0.0024760647078243643
398,corn,278,coldspots,0.046372751400766736,0.11263452749520861,0.10401002506265664,0.0006976203395085652,0.049766718506998445,0.11013215859030837,0.10755949603359775,0.0007289515247236059
399,corn,278,hotspots,0.036641108817457975,0.0959015185021377,0.10113519091847266,0.0008526470816215797,0.037370792472833286,0.09538950715421304,0.09878682842287695,0.0004952129415648729
400,corn,279,coldspots,0.04681509879091714,0.11772077251953413,0.10017691287041132,0.002092861018525696,0.04821150855365474,0.12295931588494428,0.10242650489967335,0.0019438707325962824
401,corn,279,hotspots,0.036125036862282515,0.10194604157452454,0.09693351024620374,0.0011627005658476088,0.037238271932149486,0.10492845786963434,0.09799905467149835,0.0013205678441729944
402,corn,28,coldspots,0.042317900324388084,0.11278195488721804,0.0979655019902698,0.0009301604526780869,0.03913945049248315,0.10948432236330656,0.09904339710685954,0.0006074596039363382
403,corn,28,hotspots,0.036493659687407844,0.09973463069438301,0.09899749373433583,0.0009301604526780869,0.03445534057778956,0.09591944886062533,0.09799905467149835,0.0008253549026081215
404,corn,280,coldspots,0.04585667944559127,0.11985846970367094,0.09774436090225563,0.001240213936904116,0.045360290305857955,0.12140450894013993,0.0975268315445637,0.001700886891021747
405,corn,280,hotspots,0.03479799469183132,0.09310039805395842,0.09818664307828394,0.0008526470816215797,0.032335011926848664,0.09326974032856386,0.09453285016543249,0.0009904258831297458
406,corn,281,coldspots,0.044971984665290475,0.11698363555948696,0.10039805395842548,0.0007751337105650725,0.04769310523587351,0.11972013474993522,0.09507699486700887,0.0006074596039363382
407,corn,281,hotspots,0.03700973164258331,0.09877635264632169,0.09951348960636887,0.001240213936904116,0.03843095679830374,0.09870164281928988,0.09673861666929258,0.001650709805216243
408,corn,282,coldspots,0.048584488351518726,0.11904761904761904,0.10356774288662833,0.0017052941632431594,0.04924831518921721,0.12542109354755118,0.10662622491833877,0.0019438707325962824
409,corn,282,hotspots,0.037894426422884105,0.09973463069438301,0.09988205808639246,0.002092861018525696,0.03935860058309038,0.10108638049814521,0.09453285016543249,0.001650709805216243
410,corn,283,coldspots,0.04615157770569154,0.11315052336724163,0.10061919504643962,0.0013952406790171303,0.04847071021254536,0.11570355014252397,0.09997666822211852,0.0010934272870854087
411,corn,283,hotspots,0.037083456207608376,0.09627008698216129,0.09612265959015186,0.0013177273079606232,0.03591306652531143,0.09671436142024377,0.09358752166377816,0.0018157807857378673
412,corn,284,coldspots,0.045930404010616335,0.11477222467934542,0.10319917440660474,0.0007751337105650725,0.04406428201140487,0.11686965535112724,0.10160989267382174,0.0008504434455108735
413,corn,284,hotspots,0.03590386316720731,0.10106147722246793,0.1029780333185906,0.0013952406790171303,0.036575669228730456,0.09790673025967143,0.10256814242949425,0.00115549686365137
414,corn,285,coldspots,0.048142140961368325,0.1138139466312841,0.10165118679050568,0.0013952406790171303,0.048989113530326596,0.11674008810572688,0.10359309379374708,0.001336411128659944
415,corn,285,hotspots,0.038041875552934236,0.09914492112634528,0.10098776352646321,0.0010076738237345942,0.03829843625761993,0.10267620561738208,0.09484795966598393,0.0003301419610432486
