,kind,distance,mean,low_ci,high_ci
196,KmerZFs_6_1,9000,0.004599840021338069,0.004279714981924445,0.004886275486732428
197,KmerZFs_6_1,9250,0.004651504697643084,0.00433963931997652,0.005024250912201125
198,KmerZFs_6_1,9500,0.004646346272823557,0.004327200585063966,0.005016258457615469
199,KmerZFs_6_1,9750,0.00481029023992033,0.004457413800054074,0.00518399232316492
200,KmerZFs_7_0,0,0.006126091935094143,0.005311614861334912,0.006905560010188943
201,KmerZFs_7_0,250,0.005312829112880648,0.004911725265142897,0.005750615598458473
202,KmerZFs_7_0,500,0.005231540843356893,0.004816331265474039,0.005708979618239112
203,KmerZFs_7_0,750,0.005008883885628635,0.0046525607511808936,0.005371132897508559
204,KmerZFs_7_0,1000,0.0050411877764946844,0.004644301090828093,0.005508989810158435
205,KmerZFs_7_0,1250,0.004997007011863444,0.004567438089645402,0.005363131745552767
206,KmerZFs_7_0,1500,0.00496692306052589,0.004561643325802074,0.005431045191775077
207,KmerZFs_7_0,1750,0.004881463536883166,0.0045430909705657585,0.005425467287970267
208,KmerZFs_7_0,2000,0.004794801250233478,0.004413626784995578,0.005230226448066531
209,KmerZFs_7_0,2250,0.004728558883296226,0.0044055742454297015,0.005120802444310405
210,KmerZFs_7_0,2500,0.004640804049670128,0.004310068156420309,0.005036753319586933
211,KmerZFs_7_0,2750,0.004615034561717542,0.004190286981741441,0.0050676588440918035
212,KmerZFs_7_0,3000,0.0047337543283517474,0.004336041635827724,0.005183146050855262
213,KmerZFs_7_0,3250,0.004723955823440093,0.004306954721646264,0.005131523463058908
214,KmerZFs_7_0,3500,0.004780577749921321,0.004395221429455138,0.005222566071934931
215,KmerZFs_7_0,3750,0.004806144898840978,0.004376969817036365,0.005246674724093811
216,KmerZFs_7_0,4000,0.0048537428134028315,0.004414657690010444,0.0053490348660872565
217,KmerZFs_7_0,4250,0.0047464365008886905,0.004366940663722561,0.0051360749839651325
