All PRDM9 Alleles_mean	All PRDM9 Alleles_025	All PRDM9 Alleles_975	PRDM9-Shared-11ZFs_mean	PRDM9-Shared-11ZFs_025	PRDM9-Shared-11ZFs_975	PRDM9-Shared-12ZFs_mean	PRDM9-Shared-12ZFs_025	PRDM9-Shared-12ZFs_975	PRDM9-Shared-5ZFs_mean	PRDM9-Shared-5ZFs_025	PRDM9-Shared-5ZFs_975	PRDM9-Shared-6ZFs-A_mean	PRDM9-Shared-6ZFs-A_025	PRDM9-Shared-6ZFs-A_975	PRDM9-Shared-6ZFs-B_mean	PRDM9-Shared-6ZFs-B_025	PRDM9-Shared-6ZFs-B_975	PRDM9-Shared-7ZFs-A_mean	PRDM9-Shared-7ZFs-A_025	PRDM9-Shared-7ZFs-A_975	PRDM9-Shared-7ZFs-B_mean	PRDM9-Shared-7ZFs-B_025	PRDM9-Shared-7ZFs-B_975	PRDM9-Shared-8ZFs_mean	PRDM9-Shared-8ZFs_025	PRDM9-Shared-8ZFs_975	PRDM9-Shared-9ZFs_mean	PRDM9-Shared-9ZFs_025	PRDM9-Shared-9ZFs_975
1.2733565696147067	1.2419537301830808	1.3098436904184751	1.022029722686363	1.0034808974385963	1.038594680503798	1.0352139968512863	1.0173366978397862	1.0551908950840767	0.9761454909371259	0.9550299735697787	0.9979447658631331	0.9912098285264264	0.9696983279198289	1.009704619345892	0.9904880717393438	0.9778262181793295	1.0040546059464184	1.0259079203046042	0.9962697350028918	1.0499409977379344	0.9469412874356096	0.928957708019397	0.9584634904616647	1.005370525521923	0.9897716097007878	1.022570557050582	1.0951773843106285	1.0724128037040976	1.1086985228378434
1.257942259433847	1.2357499085092514	1.3010739410881986	1.0158010506876398	0.999314602446223	1.0325284704377053	1.035708990589137	1.019484646504376	1.0551844311367211	0.9738499602637223	0.9535149570716962	0.9975967323251529	0.9910485191207039	0.9704633100536406	1.0065492670984781	0.9878288500954884	0.9719636774799552	1.0018153740235842	1.0202438495763222	0.9959462451838289	1.0391004483054618	0.9431269906493115	0.9245817481090642	0.9566745742148351	0.9988726253766426	0.986123999453079	1.014371144964194	1.0936700551812124	1.070122352465404	1.1081838140336757
1.248827344804337	1.2293604003157346	1.2837359644794486	1.0118982113666686	0.9995263016734428	1.0291779264320688	1.0367427108241114	1.0189168474210646	1.0550532388810878	0.9712790095665156	0.9461747192700777	0.9955101423350708	0.9892431005937039	0.9692290455045312	1.0076656657527574	0.9839663068560854	0.9679632141086639	0.9999733465727996	1.0144574609673973	0.9953352862508951	1.0329592180707614	0.9396766255420195	0.9214882429039115	0.9542203410244007	0.9932553501538401	0.9777865540027353	1.0099961569722742	1.0913440166208204	1.0700583643437749	1.1079100405953373
1.245745711176766	1.2253597051436649	1.2846503414418518	1.0103643378518183	0.9991633445322288	1.026499959426985	1.037489859152062	1.0176100690294945	1.0539093941614517	0.9674933063742308	0.9425604338409036	0.9905927720354594	0.987378159025239	0.9706805731890062	1.0088049538231907	0.9794821302348761	0.965883983357635	0.996651938211193	1.0084861082568632	0.9925353977226076	1.0261423537828496	0.9367682494621284	0.9204956662054141	0.952333012505511	0.9887075459323719	0.9709280204792698	1.0069984424230578	1.0893108952796402	1.0674999192865555	1.1059540937065857
1.2471415468111153	1.2228482570327106	1.2820139607461138	1.0108759387794888	1.0000197950535505	1.0247806615827044	1.0372432456679777	1.016902120817733	1.0525087843694911	0.96393527255665	0.9413424945855957	0.9830088213981668	0.9851567147653947	0.969953195911628	1.0104644183229572	0.9748029534478894	0.9597190764972855	0.9918448805651712	1.0026520500770397	0.9845574447382839	1.0197014657770243	0.9339295782761189	0.9192336141163199	0.9508851712325888	0.9854234987533312	0.9676078850765644	1.0025907661044098	1.0876875980556975	1.0678804460824176	1.1044340775439763
1.2486998071318776	1.216824945546041	1.2816097206548487	1.0131960256392467	1.001823520783551	1.027121264825285	1.0349036095013409	1.0149863267484425	1.0504988994502253	0.9609420215722947	0.9380373569127818	0.9766783486456471	0.9828539499511806	0.967994530366141	1.0114521839545518	0.9703809262837298	0.9549253197387055	0.9865191459715492	0.9988888868346703	0.9787957506372905	1.0182157232495748	0.9321809566202505	0.9173374633057689	0.9505316688920032	0.983368679061093	0.9678538980300023	1.0024331585971455	1.0851916590993125	1.0667011556711241	1.0986135902445753
1.2476526387094378	1.2107414888938008	1.278404518450386	1.0161175689088042	1.0037374000696495	1.0315440522583235	1.0298378807838442	1.0136704647198835	1.0473601478444923	0.9583271897286402	0.935723007905546	0.9725218335069641	0.9808436004193801	0.9644407643920562	1.0127669657027847	0.9674257121784225	0.9520447024553151	0.9822857453943368	0.9977282688524182	0.979140504498414	1.0188036240097946	0.9328918034132399	0.9180630955609153	0.9491198761842681	0.9819757953316262	0.9665630290593495	1.0013931645585277	1.0822593556089306	1.0633954560734211	1.097070094990555
1.2438697736990676	1.2032114714908761	1.2803289498010384	1.0185399252711225	1.0052817664163785	1.0331980010602637	1.0241774227534632	1.0117568350490163	1.042155088292531	0.954595509696585	0.934914204399778	0.968901065468523	0.9786809981170362	0.958303595527193	1.0114926931306572	0.9667360632371225	0.9517602077462172	0.9821504699607048	0.9985812408632756	0.9786688149862741	1.0204859472216516	0.9357020001316978	0.9218591565888203	0.9493401907114629	0.980962355678365	0.966039737736879	0.9986661722851433	1.0798442325702364	1.0601339039179158	1.095761871260128
1.2383717117123216	1.1936564873115223	1.273486813834695	1.0193002771612518	1.0028051273658751	1.0341784981182782	1.019790060078188	1.0076855445024637	1.0350403305992986	0.9497338569271787	0.9346330131833603	0.9663156602414891	0.9768532994840898	0.9546877758908937	1.0034815063739222	0.9678908866620989	0.9547333846184449	0.9836840887487351	1.0015874486643495	0.9839486194962378	1.0229438693688706	0.9398778281509411	0.9283013284749599	0.9562677114766175	0.9808103933233123	0.9651392300290529	0.9984836591354387	1.0787202125545767	1.0587417903342842	1.0981154182438084
1.2320296081611242	1.1854988752158395	1.2855790742843913	1.0180534546358273	0.9993409680376769	1.0321403209270914	1.0164017221411006	1.0048460756767266	1.0340367808428523	0.9447693447176101	0.9299974995497531	0.9638887345887946	0.9752766266100226	0.9521985852376075	1.0061389733113877	0.9706591634679506	0.9591167634799576	0.9861651426440168	1.0071430650847326	0.9891338009129953	1.027652132538219	0.946154807494769	0.9330446868859021	0.9643289337452864	0.9814010069092353	0.9620801279189553	0.9995632790920913	1.078456219287043	1.058690984449628	1.099670169270103
1.2257652379715689	1.183132578636321	1.2863110342299298	1.0158318684255099	0.9969194937517248	1.027429527031866	1.0138254745644253	1.0029155836631776	1.0313086838393772	0.9407077071607425	0.9274408390538026	0.9618410773518181	0.973418344238009	0.9475890841280242	0.998471619850837	0.9749260034663202	0.9633808032001895	0.9902327987319182	1.0140089465599806	0.993936649859047	1.0365056456855128	0.9541952965402996	0.939194084404601	0.971517107700286	0.981739708259046	0.9629106446449751	0.9994554009347782	1.07973562944	1.0590788837482215	1.1002892293448525
1.222888191209112	1.1760244355768676	1.2946329564480374	1.0123466063829871	0.9938062684557591	1.0256495273864956	1.0128323204895444	1.0007090567521306	1.0279822577621627	0.9383213197439135	0.9268272507322676	0.9594086026128995	0.9714901308250613	0.9466395423235878	0.9938499312505459	0.9800852561552865	0.9634994763550467	0.9945245616538493	1.021409207697955	0.9965353778454162	1.0435032672451925	0.9620910396213308	0.9443640665549913	0.9760900689549344	0.9816647876131149	0.9663170957001065	0.9973530664325383	1.0825385263331613	1.061628534696941	1.1020610976739513
1.2251100208091883	1.1661256142860796	1.303491358035166	1.0082994834754755	0.9899706616889284	1.0236987901654595	1.0142869554159264	0.9995986075964678	1.0265219449653318	0.9378030192687182	0.9283745340054878	0.9569107052372371	0.9713109379727294	0.9508385912722455	0.9959798697982388	0.9857921070099934	0.9677499213115248	0.9988315813343308	1.027469749627385	0.9981270428889534	1.0484630107986002	0.9683274497278224	0.9476427937586619	0.9822370545872935	0.9817650442599125	0.9673468905054697	0.9960534606610452	1.0870631298448752	1.0629531242252779	1.1059333113235321
1.230314956674043	1.159013316986487	1.304281479564928	1.006632765378703	0.9883183614124879	1.0218332799454637	1.017022830212322	0.9996941491300566	1.028798970668526	0.9375546176363583	0.9268812990633809	0.9544974397726133	0.9726899050110103	0.954939971370748	0.9993062820832509	0.9919245109585375	0.9738692852175435	1.0044586992328275	1.0323248162671947	1.002028118339737	1.0517480151701273	0.9731113130908283	0.9519167928462862	0.9861128239017647	0.9820600653706386	0.9688955760132766	0.9954383289497049	1.0925534081041057	1.0671707258433363	1.1120021374807232
1.237238215389239	1.1448134055114385	1.306999703025238	1.0076933975050852	0.9895499711092969	1.0261081213680399	1.0197219672456987	1.0001600460816575	1.0320454669879269	0.937383856461887	0.9257081935386704	0.9540057605066015	0.976202613435803	0.9579707207707698	1.0031538412484153	0.9979269336472869	0.9808876055977637	1.0101720876959719	1.0358994517767242	1.0085911127089684	1.053858500453841	0.977254543112331	0.9555596780494361	0.9901939579054029	0.9827249599332867	0.9714814762806954	0.997550609417732	1.0965389350361852	1.0707336885670675	1.1138867309504428
1.2405499891668272	1.1476332222086316	1.314699551371475	1.0108718585674707	0.9905402208243446	1.029801138978287	1.0223250109040973	1.0020469821950708	1.0331414223939253	0.9375044226821768	0.9253910754938733	0.9525552372697772	0.9817603769808855	0.9633180123987092	1.0082370475902374	1.0030525024551373	0.9870291596605179	1.0168803389116374	1.0384580137588977	1.0121341639945796	1.0567833830965665	0.9799585210488727	0.9599600461610251	0.992855922992913	0.9844612922695645	0.9715850732162872	1.000599027707404	1.0980659400564066	1.0718102226287116	1.1125949401957551
1.2337129483141602	1.1276341754714854	1.3094422900320253	1.0159163057488256	0.9946262175945058	1.0366862367052772	1.0250053231161012	1.0038391433040914	1.0381249925270868	0.9376639678130666	0.9251938288	0.9519569401430087	0.9880939219307341	0.9683613684647441	1.0127672350588326	1.0074791904656608	0.9878147949925211	1.022724790271889	1.0409281074724834	1.0137420555214722	1.0587849775026603	0.9806160763445995	0.9621484934796476	0.9941820281379674	0.9875884751435607	0.9713236538334734	1.0036651739590863	1.0984539088628316	1.0721549329584237	1.11507819521005
1.2218798674179958	1.116227174588264	1.296682420465877	1.02257575654426	1.0007660312992104	1.0418661954381738	1.0280243610080366	1.0073132699573484	1.0438863983979954	0.9375654655460427	0.9256041901388574	0.9524914792134159	0.9927589696900803	0.9718009007662705	1.015738409071281	1.0113528458113936	0.991486323280888	1.027852529869904	1.0428863882770367	1.0176034679424233	1.060695521741998	0.9802971824331923	0.961150554970301	0.9940704060126235	0.9902748605981044	0.970154344895288	1.0039551712978732	1.097466464289149	1.0682416944282411	1.1088063201526077
1.2069925837551383	1.118549413589522	1.286447516848309	1.0296023391014668	1.0052703053684764	1.0476802417032496	1.0313991386851526	1.0120395916771772	1.0509119835974956	0.9383466336926872	0.9279841428331779	0.952338413911212	0.9965427687052	0.9746818767964212	1.0180730317335018	1.0146877606113869	0.9926881880416563	1.0330460873342981	1.0445422366971122	1.0226617755920362	1.061780704917884	0.9797913357995162	0.9598254634438991	0.9945730378095198	0.9917259192661366	0.968874908168607	1.0057751788998137	1.0940065173832199	1.0642864643151733	1.103769304778961
1.1896188953738864	1.1153048490112933	1.2726715211232649	1.0348591171132295	1.0099693623547124	1.0519006779959512	1.0348212066643312	1.015235174191643	1.0539282809517367	0.9412716641587723	0.9286371535833198	0.9555388923850788	0.9999052183485639	0.9753983175356554	1.0230040088557526	1.0176061070976115	0.9951981876652335	1.0430971844867787	1.0461771484460727	1.0237356532120618	1.0626062067028172	0.9796529544911848	0.9589531164296983	0.996744627830413	0.9919823328512463	0.9688890565246427	1.0068339406491331	1.0865624711810193	1.0600674576391464	1.0979987174484043
1.1715247453194515	1.106155282119644	1.2539638297581663	1.0379602918811803	1.0121494725925086	1.0596292145351704	1.037749348719423	1.019741247856055	1.056386350611839	0.9459446566359345	0.9311515753704989	0.9607137112971029	1.001874571368758	0.9777975175652455	1.026419583960543	1.0206000006669815	0.9992999835841183	1.048621596709324	1.0469482916825503	1.0222225286055255	1.0672323304641491	0.9793228051953425	0.9601436403049383	0.997583680505249	0.9911624542084613	0.9706816964739339	1.0071116292088127	1.0769370672952767	1.0549734951987946	1.090480723468362
1.152985467243921	1.1033639113091154	1.2303206387456787	1.0391418040419553	1.014095325575201	1.0571629336910662	1.0401725159992656	1.0244196060147788	1.0573025233456679	0.9513384290610285	0.9332858389724671	0.9655935799831795	1.0010453794160838	0.9817052597194473	1.0273652016150925	1.0241934786244542	1.0030585828126257	1.0500484597943256	1.046293157333962	1.0241229475583022	1.0667291601881062	0.9781462858557076	0.9572859437188063	0.9974425531864372	0.9893041519557318	0.9727849664172578	1.0073500389972574	1.0669090561905976	1.0471370318388273	1.0816801831211764
1.1358703747558005	1.0818038132020547	1.210954338752793	1.0382280670094057	1.0158260322607184	1.057459267664433	1.0423385503477736	1.0250597929115328	1.058395491026627	0.9573425245276441	0.9362895369929416	0.9691691913536741	0.9992178623317572	0.9787433094138456	1.0245622251208921	1.0284977500218082	1.00426198281502	1.0502465296768455	1.0452962450713228	1.0241562567158953	1.0709650758239297	0.9766411565520241	0.9544730466647225	0.9987065122169011	0.987320298602151	0.9724060411327945	1.007349514399898	1.056606490528017	1.0378291195569114	1.0735187045634929
1.120292702268425	1.064349970386524	1.2007213278660787	1.0358673902577684	1.0178422939931273	1.0555256863813227	1.0439134843603957	1.024805667867636	1.0591569012713187	0.9638718972917593	0.9411193599675125	0.9789297028296042	0.9994497510340679	0.9790796380279471	1.026634219566163	1.0328526081823024	1.0065507091870487	1.0520754536890076	1.0447565873124252	1.0219397734738394	1.074706100026536	0.9755684387635724	0.9527569137601453	0.9985719527293966	0.9870448341313888	0.9708077938099968	1.0058647987280254	1.0465418927709143	1.028007087332518	1.0641604930354271
1.1060890501000586	1.0526079488443347	1.1791938372326884	1.0329093525456767	1.0169865799321982	1.0505316233303017	1.0431907770867481	1.0222134760449821	1.0587754848044835	0.9702052377066408	0.9471621891779795	0.9871739069183787	1.001322682026056	0.9814823706129912	1.0267109096828182	1.03623952432166	1.0075580126447667	1.0550611019300464	1.045061277722023	1.0246871595658067	1.072360412654204	0.9750191857245574	0.9531213308509733	0.9977227012857811	0.9887316106504096	0.972454683967234	1.0078372659349843	1.0372428154736344	1.0227814472145331	1.0530052801520913
1.0932300154215173	1.0413209112146595	1.1603344922247554	1.0294013783549396	1.0137872011713576	1.045577448939055	1.0398597423931393	1.018437227792407	1.055984614104246	0.9752402371981865	0.9537253712205269	0.9920256628551273	1.0037897412698136	0.9776437334095125	1.035339435444626	1.0375516743513615	1.0084753906395156	1.0564691701032383	1.04558771245401	1.0264847336710385	1.0674472204156158	0.9756779938323549	0.9550574596516935	0.9982666937253469	0.9920871167266521	0.9755867843134608	1.0110335783221993	1.0295164684639273	1.0128058619721956	1.0450022311813376
1.0828294851443658	1.032399501572311	1.1518440712078064	1.0253951264459027	1.008474041110454	1.042724900572823	1.036412074128702	1.0152981929368325	1.0549585447845036	0.9797256141086061	0.9575632361152205	0.9989191951482946	1.0074044177548869	0.9781202404070719	1.0422811534637957	1.0353937135751188	1.0050508489499628	1.054991883955113	1.0461906193757267	1.0250233561609374	1.0652466403641103	0.9773291329051766	0.9569392779588403	0.9994110146698048	0.9963897065817146	0.9794281733520256	1.0142698333719657	1.0239156775273686	1.006506535202573	1.0377272200984402
1.074167544483828	1.0248385297875626	1.1478234715863251	1.0203558775137809	1.0021835973902125	1.0368401599212398	1.0337718819820152	1.0103204363366496	1.0511038517706228	0.9842429931615484	0.9640493335084437	1.0063042752097064	1.0123011562910744	0.9795212494681206	1.0411576060431271	1.0296126120679787	0.9992843047102237	1.0520052685946557	1.0459347436311162	1.0228978426673352	1.0665862849539136	0.9792799711813284	0.9578302492812975	1.0005420323700556	1.0002357495863174	0.9818154327949877	1.017306325626763	1.0208008608708998	1.0029003124564928	1.0352382986012036
1.0637887225616167	1.0183806513972002	1.1349615665210693	1.014043282280963	0.9948440506682368	1.0304884810314323	1.0310992777262882	1.0080534244600774	1.047342469876281	0.9889505820124369	0.9686193525877141	1.010527544373531	1.0163164823874877	0.9823790947671557	1.0451969134448513	1.022597802432419	0.9953253403493647	1.0462493876460033	1.043064159709808	1.0202149225683212	1.0626621479181153	0.9812561308126848	0.9619379658617481	1.0013116358765632	1.0026747578704385	0.9835334399730007	1.0185995163545922	1.019379279198423	1.0024084672424893	1.0349923106905379
1.055107958315101	1.016015389048253	1.1183242343370698	1.0067782559423237	0.98938562126625	1.022762532038071	1.0292477454756748	1.0065226652908357	1.0443123921248925	0.9930568350872664	0.9680169658102133	1.0135438130865468	1.01803982893425	0.9857637193922495	1.0481608402501934	1.0151128894501493	0.9925957520765832	1.0415305536543447	1.0376564293793435	1.014988104780414	1.0583632186099645	0.9838113003635867	0.9656126270466188	1.0031566616076824	1.0037704554400255	0.9851722158828031	1.0184052694714996	1.0192265836118253	1.0016940684796578	1.0350565641660232
1.0459254213814875	1.0102799085146497	1.1003494684357351	0.9990057742199092	0.9844746636691631	1.0147725349032959	1.0295958107598844	1.0087491852312032	1.046394280109191	0.9954470958632856	0.9668971519995738	1.015482158714953	1.0181683243835613	0.9874366802752991	1.0465073018115032	1.0074830396972505	0.9883473173525443	1.0350828179052773	1.030645498796739	1.0095150045030328	1.0508790391276839	0.9874330870579315	0.9694347704614258	1.0050126260092578	1.0036228159071061	0.9874104681767245	1.0167568838728955	1.0196671028673365	1.006117084982685	1.0341180916277535
1.0344368093163163	1.0068432056436112	1.085071985398904	0.99173925961598	0.9804438116970747	1.0091505092790394	1.0311926413985655	1.013586080151806	1.0475376773910712	0.9960565056964932	0.9672265998519727	1.0179581550888115	1.017903010201017	0.9903058015888604	1.0399152751996983	1.00009490974704	0.9822816526306756	1.0281813483252882	1.0220888801572234	1.0020878575865992	1.0427699293845196	0.9921875418915808	0.9711978104626816	1.0062581960339652	1.0031322101995128	0.9871647924547544	1.0189407355472182	1.0203625973725252	1.0059894838537602	1.0325547501347858
1.02083928157602	0.9906736540991774	1.0760326054862785	0.9862013850109701	0.9753144032035552	1.0043916971504943	1.0301204293631658	1.0157087314356756	1.047259442820028	0.9951666896604305	0.9694974277020292	1.0184280755395676	1.0175019568103443	0.9941056830373498	1.0369268681672223	0.9940012971301803	0.9790539239195428	1.0209991041586313	1.0127706614463607	0.9949840925616678	1.0336207244350808	0.9964324175980757	0.9700646786732445	1.011339770843575	1.003096600227262	0.9864563387701976	1.0204367343703633	1.020554725697924	1.0030397974131469	1.0352299615737823
1.011338502118258	0.9735032650294168	1.0611528691172276	0.9834409302936405	0.9721633161499869	1.0036058882149792	1.0276427426550392	1.0137730911278566	1.0479623464028711	0.9931136722037832	0.9712059536912764	1.0164348846178501	1.0160559146393047	0.9922619212319169	1.036390739949701	0.9902309216341701	0.9785472807057273	1.0170244056791087	1.0045549735993582	0.9919184588147888	1.0274543353370718	0.9997705979858575	0.973589320656661	1.0174483300736554	1.0043782967062203	0.9872518446490983	1.0206726366024312	1.0196401465949898	1.0005913306770895	1.03249244797133
1.0057683073420993	0.9601970178452204	1.051638184655961	0.9846172410746997	0.9720130232995902	1.0037792800165115	1.0248010276741781	1.009966852138575	1.0472000466966584	0.9905157078915549	0.9692441656046205	1.0129484477073731	1.013864953293008	0.988332642567847	1.0342265854574721	0.987357670110235	0.9740971462947406	1.0154877608603423	0.9988660252636293	0.9848116501247228	1.0212031791224772	1.002281727321001	0.977714929344553	1.0226797052758037	1.0059456460794316	0.9867596235629631	1.0212246998125003	1.0184024936934335	0.9988498499757361	1.0314371835165184
1.0038626121945626	0.9588389547267301	1.0504448281425574	0.9893553393564697	0.9760215838140318	1.0078439515228688	1.0213666742434973	1.006500130185253	1.0443468917898815	0.9873531395880114	0.9685052506478228	1.0103087905262322	1.011721394185286	0.9846793073656305	1.0290879668977462	0.9848491555423265	0.9729543454119314	1.014085861963601	0.9951282328233323	0.978748152451228	1.0139352616438768	1.0037716422285667	0.977728765737412	1.0228529531912998	1.0058212729210856	0.9858338871386508	1.0252005701220661	1.017227280533575	0.9984330948327904	1.0306833913739895
1.0057882242938376	0.9549689016167981	1.059010655944584	0.9956567940526831	0.9799919600020206	1.0126961111126167	1.016548551884008	1.0019673532134648	1.0406739613440814	0.9850315222790049	0.9692652712385021	1.0091843139786651	1.0097297714108526	0.9833531063838786	1.0297361629278685	0.9835508603466648	0.9697281328488893	1.0102761918973704	0.992400230252093	0.9769757428262004	1.0093944357750213	1.002420579780318	0.9743787742431325	1.0194868965314479	1.0048472254805507	0.9866409333941369	1.0261803555428166	1.0158614305421436	0.9989244237461492	1.0298299162297726
1.0027136236396312	0.9540071701394073	1.081006408247441	1.0014542727802007	0.9847034360148599	1.0154029251569734	1.0119648102129486	0.9984204308160106	1.035255808803471	0.9846847677526328	0.9668289160125072	1.0082766851422855	1.0070325985290633	0.9829620698359914	1.0262055505216165	0.9839516868751501	0.9665952965117922	1.012628028142127	0.9913364053319526	0.9753332615214623	1.0092589697058387	0.9973984144328569	0.9700587874382012	1.0161078201468212	1.0037179516198755	0.9864091445440472	1.0259213220854568	1.0143647103087055	0.9960194420656905	1.0277245796290893
0.996653547774916	0.9559288962101739	1.0873937908106754	1.0057827880517982	0.9852842638221944	1.0191452554488454	1.0095700415764242	0.9959755545532469	1.0271680612477163	0.9868065029018357	0.9687051367235163	1.008929356878227	1.0036361408293717	0.9826746740677942	1.0238100943463562	0.9853319154993768	0.9668664965192053	1.0125157677683851	0.991608253023429	0.9770977166799064	1.0093342505465692	0.9937234330334364	0.9684603134145886	1.0139066162269925	1.001816558469823	0.9877316583948991	1.0227526715415975	1.013237544971701	0.9897073040708061	1.0267300599309814
0.9885319845410733	0.9476541136173684	1.090747870611408	1.008210287738518	0.9854852907739359	1.0207509546140543	1.0080088833992955	0.9937410425102999	1.022812738216229	0.9906171269328912	0.9713424613619405	1.0129508526606539	0.9996699089296522	0.9787204032213419	1.019572868033737	0.9866734455005491	0.9672760668919036	1.0131566525934423	0.9915623004179034	0.9734950588697483	1.008674087769633	0.9927946012205675	0.9686479486737191	1.014053782336362	0.9987903815569553	0.986969641306731	1.0212992211334837	1.0122920452894648	0.9881092273114546	1.026886248742266
0.9789955685819197	0.9350758992148971	1.0916899316965807	1.0084680180936967	0.9855189828583958	1.0231909248153581	1.0066428474912172	0.9914939840242463	1.0226490323255986	0.995490001980008	0.9720017211834078	1.0197246528332575	0.9966533515349839	0.9787141343792193	1.0165309923773247	0.9881131191316246	0.9679192743646974	1.0134709728437135	0.9904274071472864	0.9730179575139593	1.007543650281554	0.993720939012682	0.9687899224772913	1.0156480899904559	0.997932515300459	0.9857533908776845	1.0237853661533782	1.0108873093449398	0.9893014541779097	1.0253382226062315
0.9659115404002383	0.9216957011080529	1.082628304529068	1.0070366689723025	0.9853255483702777	1.0251747041194847	1.0058275218229866	0.9907086911480455	1.0214895236033752	1.0004931668765484	0.9799699597795698	1.0235661777402336	0.9947058487183817	0.9775159631644345	1.0122491397131625	0.990676525849778	0.9676554149218344	1.0141522163808003	0.9892735929998784	0.9696263516738272	1.007438554551891	0.9953433635585672	0.9693147749740452	1.0154598790367164	1.0000390231944776	0.9851894904891992	1.021685826810398	1.0078877398499786	0.9874249604069637	1.022080663099404
0.9539453502933957	0.9047931369117822	1.0640586892137274	1.0050486875529034	0.985665546688961	1.0244103005975973	1.0049223359430282	0.9886923657529544	1.0172165913489473	1.0044707279291671	0.980270781077895	1.026127447047463	0.9934670026256612	0.9765754689531885	1.0140623799124304	0.992693094778729	0.9693579546263504	1.0189345727347245	0.9885404628351804	0.9674990621843077	1.0096457253705549	0.9975026659305085	0.9705919175676958	1.014498901209717	1.00345396153509	0.9838899373503598	1.0236814361261193	1.003759487937124	0.985242495577205	1.0181505048084905
0.9454066391995137	0.9013900582333737	1.0634030306830953	1.003005705013151	0.987425856334745	1.0213923034305195	1.0030990200073346	0.988454208287867	1.0156995378077853	1.0070198243858042	0.980414265003295	1.0306322539985644	0.9929722929279909	0.9749995818324907	1.0160115835791985	0.9935612453156921	0.9734122967137763	1.017690876178163	0.9881563510775826	0.9674999114869767	1.0101847738303427	0.9997942953666573	0.9725333367091323	1.0184364665644674	1.006642751794053	0.983248280200329	1.0224109453612493	0.999558184390881	0.9821270661326676	1.01280870885337
0.9393473986544524	0.8937325107146195	1.0624132347201194	1.0013390118148178	0.988478211037541	1.017551873674891	1.0007033147397912	0.9839786538267197	1.012481932806313	1.0078289620508425	0.9812716250907724	1.030600132076015	0.9932398523292202	0.9733938393013204	1.018415303486396	0.9937541211222223	0.9728324908299074	1.0202818327009853	0.9885985511179696	0.9684935086636062	1.0150151859704502	1.0006902663941768	0.9747031385047387	1.020900468175895	1.0085530317148952	0.9823330659185987	1.0260935927087345	0.9953818071955232	0.9777538542625264	1.0093233470311793
0.9371651843016797	0.8883599622975457	1.0569197354761477	1.0003880178689901	0.9874334620538812	1.0161349246967672	0.9989131368103858	0.9809801985550115	1.0117999846776167	1.0070288015352298	0.9804470732704149	1.0272027691072236	0.9938983960710557	0.974719134774392	1.0161068817806342	0.9936834256333114	0.9718429087196002	1.0202376712502133	0.9913719866677414	0.9717974907713641	1.0184907435960995	0.9992935650555406	0.976502354187134	1.0246540101757622	1.008484129349617	0.9820247875839159	1.0278116483916961	0.9912414589114452	0.9725115163159331	1.0092820825962217
0.9391009008224349	0.8818363575371903	1.0562013458004171	0.9993987294602197	0.9856965293598203	1.0149681995904365	0.9978564119448963	0.9805819355926744	1.0136131378504494	1.0049546914912537	0.9790511439788151	1.0245909581663004	0.9944687244262529	0.9768076991174766	1.0170718983192475	0.9940346969791359	0.9710232248844964	1.0195331316815868	0.9965867499400778	0.9759297218157793	1.0203931132231663	0.9974848449881513	0.9770127580356203	1.0263090986284402	1.006445945055788	0.98310779301226	1.0221538868842626	0.987611801846885	0.968658309237492	1.0101538240634407
0.9434665212074231	0.8748424202584943	1.0565564896358406	0.9980261733985123	0.984937932272271	1.0120136940906375	0.9971450261495848	0.9800483389487338	1.014565420000518	1.0027952429796316	0.9779749751670502	1.02204112091969	0.9948922360807538	0.9782661695181938	1.023611354346864	0.9945855201797097	0.970729063531783	1.0172839790324217	1.0029675282371104	0.9768352946614186	1.02867480897025	0.9979939662150441	0.976963088421581	1.0244124125499279	1.0026719781026694	0.9824108532364622	1.0155981605805557	0.9854589223738859	0.966550579083706	1.0096682065866445
0.9490587241238317	0.8742030858661086	1.0425742415148453	0.9962829482594923	0.9841573740994922	1.0110096727088091	0.9963763694902371	0.9790660557982043	1.0129161569662883	1.001641010142154	0.9767509995637147	1.0212457987323158	0.9957723678204791	0.9770954615955825	1.0188920415118474	0.9961964299387637	0.9714927373983278	1.0186949434745562	1.0081229419452353	0.9788839723713476	1.0351698884031584	1.000944566750343	0.9802857838613502	1.022352009004198	0.9981549978137457	0.979484842048146	1.0112964006748435	0.9852818462793665	0.9662774741257963	1.0093666467571791
0.9522365157041601	0.8750104927850759	1.0328807600524235	0.9948431108327145	0.9838933872567825	1.0094713869882832	0.9950122573999465	0.9778431335358422	1.0089308898868425	1.0018522460917572	0.9762396905688964	1.0221089913874835	0.9971293484496971	0.9771772114797457	1.0220592645997049	0.9992299591801539	0.9755374712944345	1.02073281817471	1.012143953162493	0.9878284800709446	1.0382750104824894	1.0033719183661352	0.9830131617772839	1.0235429181612021	0.9937560796149373	0.977105688647219	1.0079772155658018	0.9863060042119218	0.9692308543292603	1.0071222569217906
