,distance,mean,median,low_ci,high_ci,kind,nbins
223,5750,0.004736479278757792,0.0013759,0.004556972488243339,0.004929135313897367,KmerZFs_7_0,69011
224,6000,0.004634927787764482,0.0013791,0.004475877023284379,0.004765551780843405,KmerZFs_7_0,68101
225,6250,0.004790129019627952,0.0013734,0.00463965223479359,0.004971794337556589,KmerZFs_7_0,67440
226,6500,0.004701873614101668,0.0013776,0.004557478370562827,0.0048530443733957665,KmerZFs_7_0,66542
227,6750,0.004725243556269862,0.00137515,0.004575644454944724,0.004892990814404255,KmerZFs_7_0,65960
228,7000,0.004732923766183156,0.0013817,0.004574016803207948,0.004914062973086242,KmerZFs_7_0,65065
229,7250,0.004743107668907634,0.0013753,0.004574616100807983,0.004891862395800679,KmerZFs_7_0,64472
230,7500,0.004682967282565505,0.0013834,0.004512199538587477,0.004831248788141897,KmerZFs_7_0,63730
231,7750,0.0045644316073575305,0.0013775,0.004426356144053027,0.0047021767708654676,KmerZFs_7_0,63175
232,8000,0.004466324099016748,0.0013783,0.004356980523799847,0.0045944333727777524,KmerZFs_7_0,62514
233,8250,0.004498182984602805,0.0013764,0.00437832200795483,0.004611467818538879,KmerZFs_7_0,61937
234,8500,0.004479128963079609,0.00138325,0.0043464520275960684,0.004609557336244709,KmerZFs_7_0,61174
235,8750,0.004494462769016952,0.0013848,0.004358938845962673,0.0046235050670013055,KmerZFs_7_0,60612
236,9000,0.004433654536304938,0.0013902,0.004313033799882847,0.004577443580667214,KmerZFs_7_0,59822
237,9250,0.0046075340123864095,0.0013854,0.004436599755324885,0.0047831880530568634,KmerZFs_7_0,59204
238,9500,0.004619032280775708,0.0013893,0.004418739135890479,0.004807120641985196,KmerZFs_7_0,58579
239,9750,0.004612199097680205,0.0013792,0.004441979708793015,0.004809132005802982,KmerZFs_7_0,58108
240,0,0.005810450166919588,0.0015124,0.0056718046265076365,0.005927970089820822,KmerZFs_7_1,131906
241,250,0.005160431732831702,0.0014506,0.005053031185469433,0.005286581834166792,KmerZFs_7_1,102965
242,500,0.00511832787424136,0.0014472,0.0049862144585708906,0.005259411097149688,KmerZFs_7_1,101470
243,750,0.0050918152277958624,0.0014427,0.0049635030673065555,0.005239814772791769,KmerZFs_7_1,100313
244,1000,0.004938823191677198,0.00143843,0.004794465788295196,0.005095173779961467,KmerZFs_7_1,98939
245,1250,0.004922072262769952,0.0014384,0.004809579970030194,0.005101890631357518,KmerZFs_7_1,97632
246,1500,0.00475250943432815,0.0014355,0.004638335994878059,0.0048921072272276435,KmerZFs_7_1,96401
247,1750,0.0047318659883048815,0.0014306,0.004632698704008197,0.0048491317486552095,KmerZFs_7_1,95299
248,2000,0.0046838850496860205,0.0014198,0.00458855872968026,0.0047945113324970225,KmerZFs_7_1,94126
249,2250,0.004662553976870827,0.0014199,0.004574627828897666,0.004760288137572333,KmerZFs_7_1,92933
250,2500,0.004804277123225405,0.0014167,0.0046195959656220725,0.004962559021598842,KmerZFs_7_1,91684
251,2750,0.004675987923845547,0.0014139,0.004537121093537573,0.004815806561220327,KmerZFs_7_1,90335
