,kind,distance,mean,low_ci,high_ci
191,prdm9_all,5500,0.003829904525224972,0.003411483996576043,0.004385493135857953
192,prdm9_all,6000,0.003910137276588076,0.0033231178501868424,0.004558250089452789
193,prdm9_all,6500,0.003579940694529945,0.003192117763230649,0.0041897821767950755
194,prdm9_all,7000,0.003407496175420842,0.0030135104474724238,0.0038950388221406784
195,prdm9_all,7500,0.0032441781531590192,0.0029494127990243027,0.003577165496317646
196,prdm9_all,8000,0.003314052560645183,0.002851266086824399,0.003920525777256628
197,prdm9_all,8500,0.003256992015258825,0.0027139756587662026,0.0038664083119431354
198,prdm9_all,9000,0.00294234749474501,0.002471450747774809,0.0034226222867590225
199,prdm9_all,9500,0.0030135304009640926,0.002477439089435783,0.0035618065153402443
200,promoters,0,0.012145880134648186,0.008642487803727233,0.015790201803231412
201,promoters,500,0.005424410152486188,0.0040323690468709525,0.007344049099523721
202,promoters,1000,0.004488216911618911,0.0032629078742696387,0.005997227453695151
203,promoters,1500,0.0037633839124349153,0.0026031700705516432,0.005004015398584728
204,promoters,2000,0.003856097085189003,0.002325875360612457,0.005635440860842403
205,promoters,2500,0.0031721900882246377,0.0022587934990997444,0.004379509983464277
206,promoters,3000,0.002920059639578544,0.0019255273571593184,0.004159241799674607
207,promoters,3500,0.002883596703281853,0.0019034383611283812,0.0040702877976908115
208,promoters,4000,0.0028016470453345725,0.0019163525584826751,0.0038520561803013715
209,promoters,4500,0.0027970491698113206,0.001959663337974623,0.003850258328651792
210,promoters,5000,0.002180514320636008,0.0015979115402767966,0.002672390042667562
211,promoters,5500,0.0027585563351467503,0.001927978408646923,0.003966365910758091
212,promoters,6000,0.00425049717495354,0.0022480535114425973,0.007378696677178829
213,promoters,6500,0.0036235614682735427,0.0021280153299065773,0.0060538775558958875
214,promoters,7000,0.002248383752969121,0.001481787474380192,0.003271978508880725
215,promoters,7500,0.0021981307998644984,0.001399246707389593,0.0031671725080363983
216,promoters,8000,0.00288788552798913,0.001795029740613243,0.004540669734260877
217,promoters,8500,0.0031036321309210525,0.0016953517496777724,0.005052745541219783
218,promoters,9000,0.003132274869501466,0.0018328015572002298,0.005200173739017565
219,promoters,9500,0.0026335315875227966,0.0015875453390871636,0.003951134702674962
